Time[ms],Realtime Tick,Goal Position,Present Position
20287,22921,2211,2210
20328,22962,2211,2210
20350,22984,2211,2210
20387,23021,2211,2210
20428,23062,2211,2210
20450,23084,2211,2210
20488,23122,2211,2210
20510,23144,2211,2210
20547,23181,2211,2210
20587,23221,2211,2210
20627,23261,2211,2210
20650,23284,2211,2210
20687,23321,2211,2210
20710,23344,2211,2210
20747,23381,2211,2210
20787,23421,2211,2210
20827,23461,2211,2210
20850,23484,2211,2210
20887,23521,2211,2210
20928,23562,2211,2210
20950,23584,2211,2210
20988,23622,2211,2210
21010,23644,2211,2210
21047,23681,2211,2210
21087,23721,2211,2210
21110,23744,2211,2210
21147,23781,2211,2210
21170,23804,2211,2210
21207,23841,2211,2210
21230,23864,2211,2210
21267,23901,2211,2210
21307,23941,2211,2210
21347,23981,2211,2210
21369,24003,2211,2210
21407,24041,2211,2210
21430,24064,2211,2210
21467,24101,2211,2210
21490,24124,2211,2210
21527,24161,2211,2210
21550,24184,2211,2210
21587,24221,2211,2210
21610,24244,2211,2210
21647,24281,2211,2210
21670,24304,2211,2210
21707,24341,2211,2210
21747,24381,2211,2210
21787,24421,2211,2210
21810,24444,2211,2210
21847,24481,2211,2211
21870,24504,2211,2210
21907,24541,2211,2210
21930,24564,2211,2210
21967,24601,2211,2210
22007,24641,2211,2210
22047,24681,2211,2210
22087,24721,2211,2210
22127,24761,2211,2210
22167,24801,2211,2211
22207,24841,2211,2210
22247,24881,2211,2210
22270,24904,2211,2210
22307,24941,2211,2210
22330,24964,2211,2210
22367,25001,2211,2210
22407,25041,2211,2210
22430,25064,2211,2210
22467,25101,2211,2210
22490,25124,2211,2210
22527,25161,2211,2210
22550,25184,2211,2210
22587,25221,2211,2210
22610,25244,2211,2210
22647,25281,2211,2210
22670,25304,2211,2210
22707,25341,2211,2210
22747,25381,2211,2210
22770,25404,2211,2210
22807,25441,2211,2210
22847,25481,2211,2210
22870,25504,2211,2210
22907,25541,2211,2210
22946,25580,2211,2210
22987,25621,2211,2210
23010,25644,2211,2210
23047,25681,2211,2210
23070,25704,2211,2210
23107,25741,2211,2211
23147,25781,2211,2210
23187,25821,2211,2211
23210,25844,2211,2211
23247,25881,2211,2211
23270,25904,2211,2210
23307,25941,2211,2210
23330,25964,2211,2210
23367,26001,2211,2210
23390,26024,2211,2210
23427,26061,2211,2210
23450,26084,2211,2210
23487,26121,2211,2210
23527,26161,2211,2210
23550,26184,2211,2210
23587,26221,2211,2210
23627,26261,2211,2210
23667,26301,2211,2210
23707,26341,2096,2199
23747,26381,2096,2179
23787,26421,2096,2160
23827,26461,2096,2144
23850,26484,2096,2132
23887,26521,2096,2116
23910,26544,2096,2110
23947,26581,2096,2104
23970,26604,2096,2104
24007,26641,2096,2104
24030,26664,2096,2104
24067,26701,2096,2104
24090,26724,2096,2105
24127,26761,2096,2105
24167,26801,2096,2105
24189,26823,2096,2104
24227,26861,2096,2104
24266,26900,2096,2104
24307,26941,2096,2104
24330,26964,2096,2104
24367,27001,2096,2104
24407,27041,2096,2105
24447,27081,2096,2105
24469,27103,2096,2104
24506,27140,2096,2104
24547,27181,2096,2104
24587,27221,2096,2104
24626,27260,2096,2104
24666,27300,2096,2104
24707,27341,2096,2105
24747,27381,2096,2104
24786,27420,2096,2104
24827,27461,2096,2104
24866,27500,2096,2104
24907,27541,2096,2104
24947,27581,2096,2104
24987,27621,2096,2104
25026,27660,2096,2104
25066,27700,2096,2104
25106,27740,2096,2104
25147,27781,2096,2104
25186,27820,2096,2104
25226,27860,2096,2104
25266,27900,2096,2104
25306,27940,2096,2104
25347,27981,2096,2104
25387,28021,2096,2104
25427,28061,2096,2104
25466,28100,2096,2104
25507,28141,2096,2104
25529,28163,2096,2105
25566,28200,2096,2104
25607,28241,2096,2105
25647,28281,2096,2104
25686,28320,2096,2104
25727,28361,2096,2104
25749,28383,2096,2104
25786,28420,2096,2104
25826,28460,2096,2104
25866,28500,2096,2104
25906,28540,2096,2104
25946,28580,2096,2104
25986,28620,2096,2104
26026,28660,2096,2104
26066,28700,2096,2104
26106,28740,2096,2104
26146,28780,2096,2104
26186,28820,2096,2104
26227,28861,2096,2104
26249,28883,2096,2104
26286,28920,2096,2104
26326,28960,2096,2104
26366,29000,2096,2104
26406,29040,2096,2104
26446,29080,2096,2104
26486,29120,2096,2104
26526,29160,2096,2104
26566,29200,2096,2105
26606,29240,2096,2104
26646,29280,2096,2104
26686,29320,2096,2104
26727,29361,2096,2104
26766,29400,2096,2104
26806,29440,2096,2104
26846,29480,2096,2104
26886,29520,2096,2104
26926,29560,2096,2104
26966,29600,2096,2104
27006,29640,2096,2104
27046,29680,2096,2104
27069,29703,2096,2104
27106,29740,2096,2104
27146,29780,2096,2104
27186,29820,2096,2104
27209,29843,2096,2104
27246,29880,2096,2104
27286,29920,2096,2104
27326,29960,2096,2104
27366,30000,2096,2104
27406,30040,2096,2103
27446,30080,2096,2100
27486,30120,2096,2099
27526,30160,2096,2098
27549,30183,2096,2097
27586,30220,2096,2092
27626,30260,2096,2089
27649,30283,2096,2089
27686,30320,2096,2089
27726,30360,2096,2089
27766,30400,2096,2089
27789,30423,2096,2089
27826,30460,2096,2089
27866,30500,2096,2089
27906,30540,2096,2088
27946,30580,2096,2089
27986,30620,2096,2089
28026,30660,2096,2089
28049,30683,2096,2089
28086,30720,2096,2089
28126,30760,2096,2089
28149,30783,2096,2089
28186,30820,2096,2089
28226,30860,2096,2089
28266,30900,2096,2089
28306,30940,2096,2089
28346,30980,2096,2089
28386,31020,2096,2089
28426,31060,2096,2089
28466,31100,2096,2089
28506,31140,2096,2089
28546,31180,2096,2089
28569,31203,2096,2089
28606,31240,2096,2089
28646,31280,2096,2089
28686,31320,2096,2089
28726,31360,2096,2089
28766,31400,2096,2089
28806,31440,2096,2089
28846,31480,2096,2089
28886,31520,2096,2089
28926,31560,2096,2089
28966,31600,2096,2089
28989,31623,2096,2089
29026,31660,2096,2089
29066,31700,2096,2089
29106,31740,2096,2089
29146,31780,2096,2089
29186,31820,2096,2089
29226,31860,2096,2089
29248,31882,2096,2089
29286,31920,2096,2089
29326,31960,2096,2089
29366,32000,2096,2089
29406,32040,2096,2089
29429,32063,2096,2089
29466,32100,2096,2089
29506,32140,2096,2089
29546,32180,2096,2089
29586,32220,2096,2089
29626,32260,2096,2089
29666,32300,2096,2089
29689,32323,2096,2089
29726,32360,2096,2089
