Time[ms],Realtime Tick,Goal Position,Present Position
43374,17011,1599,1601
43415,17052,1599,1600
43455,17092,1599,1599
43495,17132,1599,1599
43535,17172,1599,1598
43575,17212,1599,1598
43615,17252,1599,1598
43655,17292,1599,1598
43695,17332,1599,1598
43735,17372,1599,1598
43775,17412,1599,1598
43815,17452,1599,1597
43855,17492,1599,1598
43894,17531,1599,1598
43935,17572,1599,1598
43975,17612,1599,1598
44015,17652,1599,1597
44055,17692,1599,1598
44095,17732,1599,1598
44135,17772,1599,1598
44175,17812,1599,1598
44215,17852,1599,1598
44255,17892,1599,1598
44294,17931,1599,1598
44335,17972,1599,1598
44375,18012,1599,1598
44415,18052,1599,1598
44455,18092,1599,1598
44495,18132,1599,1597
44535,18172,1599,1598
44575,18212,1599,1597
44615,18252,1599,1598
44655,18292,1599,1598
44694,18331,1599,1598
44735,18372,1599,1598
44775,18412,1599,1598
44815,18452,1599,1598
44855,18492,1599,1597
44895,18532,1599,1598
44935,18572,1599,1598
44958,18595,1599,1598
44995,18632,1599,1598
45035,18672,1599,1598
45075,18712,1599,1598
45115,18752,1599,1598
45155,18792,1599,1598
45195,18832,1599,1598
45235,18872,1599,1598
45274,18911,1599,1598
45314,18951,1599,1598
45354,18991,1599,1598
45395,19032,1599,1598
45434,19071,1599,1598
45475,19112,1599,1597
45514,19151,1599,1598
45555,19192,1599,1597
45594,19231,1599,1597
45635,19272,1599,1598
45674,19311,1599,1598
45714,19351,1599,1597
45755,19392,1599,1598
45794,19431,1599,1598
45835,19472,1599,1598
45874,19511,1599,1598
45915,19552,1599,1598
45955,19592,1599,1597
45995,19632,1599,1598
46035,19672,1599,1598
46075,19712,1599,1598
46115,19752,1599,1598
46155,19792,1599,1598
46195,19832,1599,1598
46235,19872,1599,1598
46274,19911,1599,1598
46315,19952,1599,1598
46355,19992,1599,1598
46395,20032,1599,1598
