Time[ms],Realtime Tick,Goal Position,Present Position
38223,11435,1894,1894
38263,11475,1894,1894
38303,11515,1894,1894
38343,11555,1894,1893
38383,11595,1894,1894
38423,11635,1894,1894
38463,11675,1894,1894
38503,11715,1894,1894
38543,11755,1894,1894
38583,11795,1894,1894
38623,11835,1894,1894
38663,11875,1894,1894
38703,11915,1894,1894
38743,11955,1894,1894
38783,11995,1894,1894
38822,12034,1894,1894
38863,12075,1894,1894
38903,12115,1894,1894
38943,12155,1894,1894
38983,12195,1894,1894
39023,12235,1894,1893
39063,12275,1894,1893
39103,12315,1894,1894
39143,12355,1894,1894
39183,12395,1894,1894
39223,12435,1894,1894
39263,12475,1894,1894
39303,12515,1894,1894
39343,12555,1894,1894
39383,12595,1894,1894
39423,12635,1894,1894
39463,12675,1894,1894
39503,12715,1894,1894
39543,12755,1894,1894
39583,12795,1894,1894
39623,12835,1894,1894
39662,12874,1894,1894
39703,12915,1894,1894
39743,12955,1894,1894
39783,12995,1894,1894
39823,13035,1894,1894
39863,13075,1894,1894
39903,13115,1894,1894
39943,13155,1894,1893
39983,13195,1894,1894
40023,13235,1894,1894
40063,13275,1894,1894
40103,13315,1894,1894
40143,13355,1894,1894
40183,13395,1894,1894
40223,13435,1894,1894
40262,13474,1894,1894
40303,13515,1894,1894
40343,13555,1894,1894
40383,13595,1894,1894
40423,13635,1894,1894
