time,B2C_reference,B2C_state,B2C_torque,C2F_reference,C2F_state,C2F_torque,F2T_reference,F2T_state,F2T_torque,T2E_reference,T2E_state,T2E_torque,wristH_reference,wristH_state,wristH_torque,wristV_reference,wristV_state,wristV_torque,driving_velocity_reference,driving_velocity_state,driving_torque,
5.50011e+07,0,0.00186609,0.194063,0,-0.645279,3.2067,1.5708,2.05587,-3.17535,0,0.159897,-0.403558,0,3.14159,0.434508,0,1.5708,0.0755377,0,-5.53642e-11,0.0794,
5.50011e+07,0,0.00186609,0.194832,0,-0.645279,3.20514,1.5708,2.05587,-3.17423,0,0.159897,-0.403226,0,3.14159,0.434502,0,1.5708,0.0755345,0,-5.53642e-11,0.0793983,
5.50011e+07,0,0.00186609,0.1956,0,-0.645279,3.20511,1.5708,2.05587,-3.1734,0,0.159897,-0.402893,0,3.14159,0.434495,0,1.5708,0.0755314,0,-5.53642e-11,0.0793965,
5.50011e+07,0,0.00186609,0.196369,0,-0.645279,3.2053,1.5708,2.05587,-3.17262,0,0.159897,-0.40256,0,3.14159,0.434489,0,1.5708,0.0755283,0,-5.53642e-11,0.0793948,
5.50011e+07,0,0.00186609,0.197137,0,-0.645279,3.20554,1.5708,2.05587,-3.17184,0,0.159897,-0.402228,0,3.14159,0.434483,0,1.5708,0.0755252,0,-5.53642e-11,0.0793931,
5.50011e+07,0,0.00186609,0.197906,0,-0.645279,3.20578,1.5708,2.05587,-3.1685,0,0.159897,-0.401895,0,3.14159,0.434477,0,1.5708,0.075522,0,-5.2541e-11,0.0793913,
5.60005e+07,0,0.00186609,0.19829,0,-0.645279,3.2059,1.5708,2.05587,-3.16927,0,0.159897,-0.401729,0,3.14159,0.434474,0,1.5708,0.0755205,0,-5.2541e-11,0.0793905,
5.60005e+07,0,0.00186609,0.199251,0,-0.645279,3.2062,1.5708,2.05587,-3.16896,0,0.159897,-0.401313,0,3.14159,0.434466,0,1.5708,0.0755166,0,-5.2541e-11,0.0793883,
5.60005e+07,0,0.00186609,0.200019,0,-0.645279,3.20643,1.5708,2.05587,-3.16824,0,0.159897,-0.400981,0,3.14159,0.43446,0,1.5708,0.0755134,0,-5.2541e-11,0.0793866,
5.60005e+07,0,0.00186609,0.200788,0,-0.645279,3.20667,1.5708,2.05587,-3.16747,0,0.159897,-0.400648,0,3.14159,0.434454,0,1.5708,0.0755103,0,-5.2541e-11,0.0793849,
5.60005e+07,0,0.00186609,0.201557,0,-0.645279,3.20691,1.5708,2.05587,-3.16669,0,0.159897,-0.400315,0,3.14159,0.434447,0,1.5708,0.0755072,0,-5.2541e-11,0.0793831,
5.60005e+07,0,0.00186609,0.202325,0,-0.64528,3.20715,1.5708,2.05587,-3.1659,0,0.159897,-0.399983,0,3.14159,0.434441,0,1.5708,0.075504,0,-3.96777e-11,0.0793814,
5.69999e+07,0,0.00186609,0.202901,0,-0.64528,3.21023,1.5708,2.05587,-3.16532,0,0.159897,-0.399733,0,3.14159,0.434437,0,1.5708,0.0755017,0,-3.96777e-11,0.0793801,
5.69999e+07,0,0.00186609,0.203862,0,-0.64528,3.20796,1.5708,2.05587,-3.16434,0,0.159897,-0.399318,0,3.14159,0.434429,0,1.5708,0.0754978,0,-3.96777e-11,0.0793779,
5.69999e+07,0,0.00186609,0.204631,0,-0.64528,3.20798,1.5708,2.05587,-3.16356,0,0.159897,-0.398985,0,3.14159,0.434423,0,1.5708,0.0754946,0,-3.96777e-11,0.0793762,
5.69999e+07,0,0.00186609,0.205399,0,-0.64528,3.20818,1.5708,2.05587,-3.16278,0,0.159897,-0.398652,0,3.14159,0.434416,0,1.5708,0.0754915,0,-3.96777e-11,0.0793745,
5.69999e+07,0,0.00186609,0.206168,0,-0.64528,3.20842,1.5708,2.05587,-3.16199,0,0.159897,-0.39832,0,3.14159,0.43441,0,1.5708,0.0754884,0,-3.96777e-11,0.0793728,
5.79994e+07,0,0.00186609,0.206744,0,-0.64528,3.20859,1.5708,2.05587,-3.16141,0,0.159897,-0.39807,0,3.14159,0.434406,0,1.5708,0.075486,0,-5.22437e-11,0.0793715,
