time,B2C_reference,B2C_state,B2C_torque,C2F_reference,C2F_state,C2F_torque,F2T_reference,F2T_state,F2T_torque,T2E_reference,T2E_state,T2E_torque,wristH_reference,wristH_state,wristH_torque,wristV_reference,wristV_state,wristV_torque,driving_velocity_reference,driving_velocity_state,driving_torque,
4.09969e+07,0,-0.00375203,-0.17119,0,-0.608466,1.99463,1.5708,2.47208,-3.81629,0,-0.293123,1.00672,0,3.14159,2.45588,0,1.5708,-0.139038,0,-4.42488e-10,-0.339106,
4.19963e+07,0,-0.00375203,-0.170691,0,-0.608466,1.99537,1.5708,2.47208,-3.81577,0,-0.293123,1.00701,0,3.14159,2.45587,0,1.5708,-0.139042,0,-4.4263e-10,-0.339106,
4.29998e+07,0,-0.00375203,-0.170193,0,-0.608466,1.99563,1.5708,2.47208,-3.81525,0,-0.293123,1.00729,0,3.14159,2.45587,0,1.5708,-0.139045,0,-4.42756e-10,-0.339107,
4.39992e+07,0,-0.00375203,-0.169694,0,-0.608466,1.99643,1.5708,2.47208,-3.81473,0,-0.293123,1.00758,0,3.14159,2.45586,0,1.5708,-0.139048,0,-4.42913e-10,-0.339107,
4.49987e+07,0,-0.00375203,-0.169196,0,-0.608466,1.99653,1.5708,2.47208,-3.81421,0,-0.293123,1.00786,0,3.14159,2.45585,0,1.5708,-0.139051,0,-4.42986e-10,-0.339108,
4.59981e+07,0,-0.00375203,-0.168697,0,-0.608466,1.99747,1.5708,2.47208,-3.81368,0,-0.293123,1.00815,0,3.14159,2.45585,0,1.5708,-0.139054,0,-4.43139e-10,-0.339109,
4.69975e+07,0,-0.00375203,-0.168199,0,-0.608466,1.99775,1.5708,2.47208,-3.81316,0,-0.293123,1.00843,0,3.14159,2.45584,0,1.5708,-0.139057,0,-4.4324e-10,-0.339109,
4.79969e+07,0,-0.00375203,-0.1677,0,-0.608466,1.99855,1.5708,2.47208,-3.81264,0,-0.293123,1.00872,0,3.14159,2.45583,0,1.5708,-0.13906,0,-4.43348e-10,-0.33911,
4.89964e+07,0,-0.00375203,-0.167202,0,-0.608466,1.99882,1.5708,2.47208,-3.81212,0,-0.293123,1.009,0,3.14159,2.45583,0,1.5708,-0.139063,0,-4.43462e-10,-0.33911,
4.99999e+07,0,-0.00375203,-0.166704,0,-0.608288,1.40789,1.5708,2.47189,-3.18173,0,-0.293047,0.842461,0,3.14159,2.45582,0,1.5708,-0.139066,0,-4.66481e-10,-0.339111,
5.09993e+07,0,-0.00375203,-0.166205,0,-0.60831,1.94184,1.5708,2.47191,-3.70881,0,-0.293047,0.962345,0,3.14159,2.45581,0,1.5708,-0.139069,0,-3.15899e-10,-0.339112,
5.19987e+07,0,-0.00375203,-0.165707,0,-0.608331,2.0288,1.5708,2.47192,-3.79573,0,-0.293047,0.980444,0,3.14159,2.45581,0,1.5708,-0.139073,0,-2.92507e-10,-0.339112,
5.29981e+07,0,-0.00375203,-0.165208,0,-0.608351,2.04537,1.5708,2.47194,-3.81212,0,-0.293047,0.983208,0,3.14159,2.4558,0,1.5708,-0.139076,0,-3.76509e-10,-0.339113,
5.29981e+07,0,-0.00375203,-0.16471,0,-0.608367,1.95503,1.5708,2.47195,-3.74445,0,-0.293047,0.983663,0,3.14159,2.45579,0,1.5708,-0.139079,0,-4.02708e-10,-0.339113,
5.4997e+07,0,-0.00375203,-0.164211,0,-0.608383,2.04967,1.5708,2.47196,-3.81521,0,-0.293047,0.983769,0,3.14159,2.45579,0,1.5708,-0.139082,0,-3.929e-10,-0.339114,
5.59964e+07,0,-0.00375203,-0.163713,0,-0.608396,2.03461,1.5708,2.47197,-3.80291,0,-0.293047,0.983823,0,3.14159,2.45578,0,1.5708,-0.139085,0,-4.05129e-10,-0.339114,
5.59964e+07,0,-0.00375203,-0.163339,0,-0.608396,1.97976,1.5708,2.47197,-3.76036,0,-0.293047,0.983857,0,3.14159,2.45577,0,1.5708,-0.139087,0,-4.05129e-10,-0.339115,
5.69999e+07,0,-0.00375203,-0.16284,0,-0.608409,2.00819,1.5708,2.47198,-3.78005,0,-0.293047,0.983902,0,3.14159,2.45577,0,1.5708,-0.13909,0,-3.92996e-10,-0.339116,
5.69999e+07,0,-0.00375203,-0.162217,0,-0.608409,1.9733,1.5708,2.47198,-3.7519,0,-0.293047,0.983958,0,3.14159,2.45576,0,1.5708,-0.139094,0,-3.92996e-10,-0.339116,
5.69999e+07,0,-0.00375203,-0.161719,0,-0.608409,1.97042,1.5708,2.47198,-3.74853,0,-0.293047,0.984003,0,3.14159,2.45575,0,1.5708,-0.139097,0,-3.92996e-10,-0.339117,
5.69999e+07,0,-0.00375203,-0.161345,0,-0.608409,1.97016,1.5708,2.47198,-3.74745,0,-0.293047,0.984036,0,3.14159,2.45575,0,1.5708,-0.1391,0,-3.92996e-10,-0.339117,
5.69999e+07,0,-0.00375203,-0.160722,0,-0.608409,1.97031,1.5708,2.47198,-3.7461,0,-0.293047,0.984092,0,3.14159,2.45574,0,1.5708,-0.139104,0,-3.92996e-10,-0.339118,
5.69999e+07,0,-0.00375203,-0.160348,0,-0.608422,2.01413,1.5708,2.47199,-3.77644,0,-0.293047,0.984125,0,3.14159,2.45573,0,1.5708,-0.139106,0,-3.93519e-10,-0.339119,
5.79994e+07,0,-0.00375203,-0.15985,0,-0.608422,1.98298,1.5708,2.47199,-3.75245,0,-0.293047,0.98417,0,3.14159,2.45573,0,1.5708,-0.139109,0,-3.93519e-10,-0.339119,
5.79994e+07,0,-0.00375203,-0.159351,0,-0.608422,1.97852,1.5708,2.47199,-3.74802,0,-0.293047,0.984214,0,3.14159,2.45572,0,1.5708,-0.139112,0,-3.93519e-10,-0.33912,
5.79994e+07,0,-0.00375203,-0.158728,0,-0.608422,1.9781,1.5708,2.47199,-3.74625,0,-0.293047,0.98427,0,3.14159,2.45571,0,1.5708,-0.139116,0,-3.93519e-10,-0.33912,
5.79994e+07,0,-0.00375203,-0.158229,0,-0.608422,1.97831,1.5708,2.47199,-3.74523,0,-0.293047,0.984315,0,3.14159,2.4557,0,1.5708,-0.139119,0,-3.93519e-10,-0.339121,
5.79994e+07,0,-0.00375203,-0.157731,0,-0.608422,1.97858,1.5708,2.47199,-3.74425,0,-0.293047,0.984359,0,3.14159,2.4557,0,1.5708,-0.139122,0,-3.93519e-10,-0.339122,
5.79994e+07,0,-0.00375203,-0.157357,0,-0.608422,1.97878,1.5708,2.47199,-3.74352,0,-0.293047,0.984393,0,3.14159,2.45569,0,1.5708,-0.139124,0,-3.93519e-10,-0.339122,
5.89988e+07,0,-0.00375203,-0.156983,0,-0.608433,2.01318,1.5708,2.472,-3.76806,0,-0.293047,0.984426,0,3.14159,2.45569,0,1.5708,-0.139127,0,-4.0385e-10,-0.339123,
5.89988e+07,0,-0.00375203,-0.156236,0,-0.608433,1.9864,1.5708,2.472,-3.74646,0,-0.293047,0.984493,0,3.14159,2.45568,0,1.5708,-0.139131,0,-4.0385e-10,-0.339123,
5.89988e+07,0,-0.00375203,-0.155737,0,-0.608433,1.98528,1.5708,2.472,-3.74446,0,-0.293047,0.984538,0,3.14159,2.45567,0,1.5708,-0.139135,0,-4.0385e-10,-0.339124,
5.89988e+07,0,-0.00375203,-0.155239,0,-0.608433,1.98539,1.5708,2.472,-3.74336,0,-0.293047,0.984582,0,3.14159,2.45566,0,1.5708,-0.139138,0,-4.0385e-10,-0.339125,
5.89988e+07,0,-0.00375203,-0.15474,0,-0.608433,1.98568,1.5708,2.472,-3.7424,0,-0.293047,0.984627,0,3.14159,2.45566,0,1.5708,-0.139141,0,-4.0385e-10,-0.339125,
5.99982e+07,0,-0.00375203,-0.154366,0,-0.608443,2.03819,1.5708,2.47201,-3.77821,0,-0.293047,0.98466,0,3.14159,2.45565,0,1.5708,-0.139143,0,-3.95118e-10,-0.339126,
5.99982e+07,0,-0.00375203,-0.153868,0,-0.608443,1.99858,1.5708,2.47201,-3.75075,0,-0.293047,0.984705,0,3.14159,2.45565,0,1.5708,-0.139146,0,-3.95118e-10,-0.339126,
5.99982e+07,0,-0.00375203,-0.153369,0,-0.608443,1.99293,1.5708,2.47201,-3.74586,0,-0.293047,0.984749,0,3.14159,2.45564,0,1.5708,-0.139149,0,-3.95118e-10,-0.339127,
5.99982e+07,0,-0.00375203,-0.152871,0,-0.608443,1.99239,1.5708,2.47201,-3.74438,0,-0.293047,0.984794,0,3.14159,2.45563,0,1.5708,-0.139152,0,-3.95118e-10,-0.339127,
5.99982e+07,0,-0.00375203,-0.152372,0,-0.608443,1.99263,1.5708,2.47201,-3.7434,0,-0.293047,0.984839,0,3.14159,2.45563,0,1.5708,-0.139155,0,-3.95118e-10,-0.339128,
5.99982e+07,0,-0.00375203,-0.151749,0,-0.608443,1.99307,1.5708,2.47201,-3.74228,0,-0.293047,0.984894,0,3.14159,2.45562,0,1.5708,-0.139159,0,-3.95118e-10,-0.339129,
6.09976e+07,0,-0.00375203,-0.151251,0,-0.608453,2.02497,1.5708,2.47201,-3.76285,0,-0.293047,0.984939,0,3.14159,2.45561,0,1.5708,-0.139162,0,-3.95559e-10,-0.339129,
6.09976e+07,0,-0.00375203,-0.150877,0,-0.608453,2.00537,1.5708,2.47201,-3.74855,0,-0.293047,0.984972,0,3.14159,2.45561,0,1.5708,-0.139165,0,-3.95559e-10,-0.33913,
6.09976e+07,0,-0.00375203,-0.150254,0,-0.608453,2.00014,1.5708,2.47201,-3.74354,0,-0.293047,0.985028,0,3.14159,2.4556,0,1.5708,-0.139169,0,-3.95559e-10,-0.339131,
6.19971e+07,0,-0.00375203,-0.149755,0,-0.608461,2.0275,1.5708,2.47202,-3.76082,0,-0.293047,0.985073,0,3.14159,2.45559,0,1.5708,-0.139172,0,-4.14816e-10,-0.339131,
6.29965e+07,0,-0.00375203,-0.149257,0,-0.608468,2.03185,1.5708,2.47202,-3.76296,0,-0.293047,0.985117,0,3.14159,2.45558,0,1.5708,-0.139175,0,-4.24489e-10,-0.339132,
