time,B2C_reference,B2C_state,C2F_reference,C2F_state,F2T_reference,F2T_state,T2E_reference,T2E_state,wristH_reference,wristH_state,wristV_reference,wristV_state,driving_reference,driving_state,
99497.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.13874,-0.191967,-0.195182,0,-0.00306796,0,0.00153398,2.04326,2.04633,
99517.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.14027,-0.191967,-0.19058,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99537.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.14027,-0.191967,-0.19058,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99557.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.14027,-0.191967,-0.19058,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99577.2,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.14027,-0.191967,-0.19058,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99597.3,-0.184078,-0.18868,-0.606018,-0.610524,2.13715,2.14027,-0.191967,-0.19058,0,-0.00460194,0,0.00153398,2.04326,2.0448,
99617.3,-0.184078,-0.190214,-0.606018,-0.612058,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99637.3,-0.184078,-0.190214,-0.606018,-0.612058,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99657.3,-0.184078,-0.190214,-0.606018,-0.612058,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99677.4,-0.184078,-0.190214,-0.606018,-0.612058,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99697.3,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99717.3,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99737.3,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99757.3,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99777.3,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99797.4,-0.184078,-0.191748,-0.606018,-0.610524,2.13715,2.14334,-0.191967,-0.19058,0,-0.00306796,0,0.00306796,2.04326,2.04633,
99817.3,-0.184078,-0.191748,-0.606018,-0.60899,2.13715,2.1418,-0.191967,-0.192114,0,-0.00306796,0,0.00306796,2.04326,2.04786,
99837.3,-0.184078,-0.191748,-0.606018,-0.60899,2.13715,2.1418,-0.191967,-0.192114,0,-0.00306796,0,0.00306796,2.04326,2.04786,
99857.3,-0.184078,-0.191748,-0.606018,-0.60899,2.13715,2.1418,-0.191967,-0.192114,0,-0.00306796,0,0.00306796,2.04326,2.04786,
99877.3,-0.184078,-0.191748,-0.606018,-0.60899,2.13715,2.1418,-0.191967,-0.192114,0,-0.00306796,0,0.00306796,2.04326,2.04786,
99897.3,-0.184078,-0.191748,-0.606018,-0.60899,2.13715,2.1418,-0.191967,-0.192114,0,-0.00306796,0,0.00306796,2.04326,2.04786,
